Africa	Afrika
Neneuhcāyōtl:Tlatequitiltilīlli es-4	Kategorie:User es-4
Neneuhcāyōtl:Tlatequitiltilīlli es-N	Kategorie:User es-M
Neneuhcāyōtl:Santo Tomé īhuān Tlahtohcāpilli	Kategorie:São Tomé und Príncipe
Neneuhcāyōtl:Tlatequitiltilīlli eu	Kategorie:User eu
Neneuhcāyōtl:Tlatequitiltilīlli eu-1	Kategorie:User eu-1
Neneuhcāyōtl:Tlatequitiltilīlli eu-2	Kategorie:User eu-2
Neneuhcāyōtl:Tlatequitiltilīlli eu-4	Kategorie:User eu-4
Neneuhcāyōtl:Tlatequitiltilīlli eur	Kategorie:User eur
Neneuhcāyōtl:Tlatequitiltilīlli eur-1	Kategorie:User eur-1
Neneuhcāyōtl:Tlatequitiltilīlli fi	Kategorie:User fi
Neneuhcāyōtl:Tlatequitiltilīlli fi-2	Kategorie:User fi-2
Neneuhcāyōtl:Tlatequitiltilīlli fi-3	Kategorie:User fi-3
Neneuhcāyōtl:Tlatequitiltilīlli fi-4	Kategorie:User fi-4
Neneuhcāyōtl:Tlatequitiltilīlli fi-N	Kategorie:User fi-M
Neneuhcāyōtl:Tlatequitiltilīlli gl-4	Kategorie:User gl-4
Neneuhcāyōtl:Tlatequitiltilīlli gmh	Kategorie:User gmh
Neneuhcāyōtl:Tlatequitiltilīlli gmh-1	Kategorie:User gmh-1
Neneuhcāyōtl:Tlatequitiltilīlli gsw	Kategorie:User gsw
Neneuhcāyōtl:Tlatequitiltilīlli io	Kategorie:User io
Neneuhcāyōtl:Tlatequitiltilīlli io-3	Kategorie:User io-3
Neneuhcāyōtl:Tlatequitiltilīlli is	Kategorie:User is
Neneuhcāyōtl:Tlatequitiltilīlli is-1	Kategorie:User is-1
Neneuhcāyōtl:Tlatequitiltilīlli is-2	Kategorie:User is-2
Neneuhcāyōtl:Tlatequitiltilīlli is-3	Kategorie:User is-3
Neneuhcāyōtl:Āltepētl īpan Chiyapan	Kategorie:Ort in Chiapas
Neneuhcāyōtl:Chiyapan īāltepēcalpōllōhuān	Kategorie:Municipio in Chiapas
Neneuhcāyōtl:Tlahtohcāyōtl Mēxihco	Kategorie:México (Bundesstaat)
Neneuhcāyōtl:Āltepētl īpan Tlahtohcāyōtl Mēxihco	Kategorie:Ort in México
Neneuhcāyōtl:Chiyapan	Kategorie:Chiapas
Iglesia Anglicana	Anglikanismus
Nemachiyōtīlli:Tlatequitiltilīlli swg-1	Vorlage:User swg-1
Neneuhcāyōtl:Tlatequitiltilīlli pt-3	Kategorie:User pt-3
Neneuhcāyōtl:Tlatequitiltilīlli pt-1	Kategorie:User pt-1
Neneuhcāyōtl:Ixachitēcah	Kategorie:Person (Amerika)
Neneuhcāyōtl:Huehuehmēxihcayōtl	Kategorie:Gottheit der Azteken
Neneuhcāyōtl:Asterales	Kategorie:Asternartige
Neneuhcāyōtl:Āltepētl īpan Argelia	Kategorie:Ort in Algerien
Neneuhcāyōtl:Āltepētl īpan Israel	Kategorie:Ort in Israel
Neneuhcāyōtl:Tlatequitiltilīlli it	Kategorie:User it
Neneuhcāyōtl:Tlatequitiltilīlli it-1	Kategorie:User it-1
Neneuhcāyōtl:Tlatequitiltilīlli ja-1	Kategorie:User ja-1
Neneuhcāyōtl:Malvaceae	Kategorie:Malvaceae
Neneuhcāyōtl:Tlatequitiltilīlli ko	Kategorie:User ko
Neneuhcāyōtl:Tlatequitiltilīlli ko-3	Kategorie:User ko-3
Neneuhcāyōtl:Tlatequitiltilīlli ksh	Kategorie:User ksh
Neneuhcāyōtl:Tlatequitiltilīlli ksh-N	Kategorie:User ksh-M
Neneuhcāyōtl:Tlatequitiltilīlli la-1	Kategorie:User la-1
Neneuhcāyōtl:Tlatequitiltilīlli lb	Kategorie:User lb
Neneuhcāyōtl:Tlatequitiltilīlli lb-1	Kategorie:User lb-1
Nemachiyōtīlli:Tomīn	Vorlage:Infobox Währungseinheit
Neneuhcāyōtl:Ōmicqueh xiuhpan 1585	Kategorie:Gestorben 1585
Neneuhcāyōtl:Ōmicqueh xiuhpan 1521	Kategorie:Gestorben 1521
Neneuhcāyōtl:Ōmicqueh xiuhpan 1536	Kategorie:Gestorben 1536
Neneuhcāyōtl:Āltepētl īpan Grecia	Kategorie:Ort in Griechenland
Neneuhcāyōtl:Fabales	Kategorie:Fabales
Nemachiyōtīlli:BRA	Vorlage:BRA
Neneuhcāyōtl:Catolicismo Romano	Kategorie:Römisch-katholische Kirche
Neneuhcāyōtl:Tlamahtlāccēti	Kategorie:November
Nemachiyōtīlli:Tlatequitiltilīlli gl	Vorlage:User gl
Neneuhcāyōtl:Iglesia Anglicana	Kategorie:Anglikanismus
Neneuhcāyōtl:Ōmicqueh xiuhpan 1793	Kategorie:Gestorben 1793
Neneuhcāyōtl:Ōmicqueh xiuhpan 1931	Kategorie:Gestorben 1931
Neneuhcāyōtl:Ōmicqueh xiuhpan 1827	Kategorie:Gestorben 1827
Neneuhcāyōtl:Tlatequitiltilīlli ru-1	Kategorie:User ru-1
Huiquipedia:Babel	Wikipedia:Babel
Nemachiyōtīlli:Tlatequitiltilīlli sv-1	Vorlage:User sv-1
Neneuhcāyōtl:Caryophyllaceae	Kategorie:Nelkengewächse
Neneuhcāyōtl:Tlayēti	Kategorie:März
Neneuhcāyōtl:Tlachiucnāuhti	Kategorie:September
Nemachiyōtīlli:TUN	Vorlage:TUN
Neneuhcāyōtl:Tlamahtlācti	Kategorie:Oktober
Neneuhcāyōtl:Āltepētl īpan Cōzcatlān	Kategorie:Ort in El Salvador
Neneuhcāyōtl:Latinmachiyōtlahtōltecpantiliztli	Kategorie:Lateinisches Alphabet
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1906	Kategorie:Geboren 1906
Neneuhcāyōtl:Tlamahtlācōnti	Kategorie:Dezember
Neneuhcāyōtl:Tlachicuēiti	Kategorie:August
Neneuhcāyōtl:Tlamācuīlti	Kategorie:Mai
Nemachiyōtīlli:Tlatequitiltilīlli Mēxihco	Benutzer:Vorlage/aus Mexiko
Neneuhcāyōtl:Fabaceae	Kategorie:Fabaceae
Neneuhcāyōtl:Mirconesia	Kategorie:Föderierte Staaten von Mikronesien
Neneuhcāyōtl:Solanales	Kategorie:Solanales
Neneuhcāyōtl:Solanaceae	Kategorie:Solanaceae
Neneuhcāyōtl:Inglatlālpan	Kategorie:England
Neneuhcāyōtl:Machiyōtlahcuilōlli	Kategorie:Typografie
Neneuhcāyōtl:Tlanāuhti	Kategorie:April
Neneuhcāyōtl:Saxifragales	Kategorie:Saxifragales
Neneuhcāyōtl:Ōmicqueh xiuhpan 2009	Kategorie:Gestorben 2009
Neneuhcāyōtl:Rutaceae	Kategorie:Rutaceae
Nemachiyōtīlli:30 Seconds to Mars	Vorlage:Navigationsleiste 30 Seconds to Mars
Nemachiyōtīlli:Lang-it	Vorlage:ItS
Neneuhcāyōtl:Tlatequitiltilīlli nds	Kategorie:User nds
Neneuhcāyōtl:Tlatequitiltilīlli nds-1	Kategorie:User nds-1
Nemachiyōtīlli:LUX	Vorlage:LUX
Neneuhcāyōtl:Tlatequitiltilīlli nds-NL	Kategorie:User nds-nl
Neneuhcāyōtl:Tōnatiuh īchān	Kategorie:Sonnensystem
Neneuhcāyōtl:Dominicanatlācatlahtohcāyōtl	Kategorie:Dominikanische Republik
Neneuhcāyōtl:Lythraceae	Kategorie:Lythraceae
Neneuhcāyōtl:Sapindales	Kategorie:Sapindales
Neneuhcāyōtl:Ebenaceae	Kategorie:Ebenaceae
Neneuhcāyōtl:Ōmicqueh xiuhpan 1321	Kategorie:Gestorben 1321
Neneuhcāyōtl:Arecaceae	Kategorie:Arecaceae
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1983	Kategorie:Geboren 1983
Nemachiyōtīlli:TON	Vorlage:TON
Neneuhcāyōtl:Ōmicqueh xiuhpan 1992	Kategorie:Gestorben 1992
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1992	Kategorie:Geboren 1992
Neneuhcāyōtl:Ōmicqueh xiuhpan 1980	Kategorie:Gestorben 1980
Neneuhcāyōtl:Ōmicqueh xiuhpan 2008	Kategorie:Gestorben 2008
Neneuhcāyōtl:Ōmicqueh xiuhpan 1986	Kategorie:Gestorben 1986
Neneuhcāyōtl:Ōmicqueh xiuhpan 1966	Kategorie:Gestorben 1966
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1984	Kategorie:Geboren 1984
Neneuhcāyōtl:Ōmicqueh xiuhpan 1959	Kategorie:Gestorben 1959
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1990	Kategorie:Geboren 1990
Neneuhcāyōtl:Ōmicqueh xiuhpan 1949	Kategorie:Gestorben 1949
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1974	Kategorie:Geboren 1974
Neneuhcāyōtl:Ōmicqueh xiuhpan 1947	Kategorie:Gestorben 1947
Neneuhcāyōtl:Ōmicqueh xiuhpan 2007	Kategorie:Gestorben 2007
Neneuhcāyōtl:1965 tlācatiliztli	Kategorie:Geboren 1965
Neneuhcāyōtl:1940 tlācatiliztli	Kategorie:Geboren 1940
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1898	Kategorie:Geboren 1898
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1863	Kategorie:Geboren 1863
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1867	Kategorie:Geboren 1867
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1871	Kategorie:Geboren 1871
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1977	Kategorie:Geboren 1977
Neneuhcāyōtl:1899 tlācatiliztli	Kategorie:Geboren 1899
Neneuhcāyōtl:1931 tlācatiliztli	Kategorie:Geboren 1931
Neneuhcāyōtl:1915 tlācatiliztli	Kategorie:Geboren 1915
Neneuhcāyōtl:1929 tlācatiliztli	Kategorie:Geboren 1929
Neneuhcāyōtl:Orchidaceae	Kategorie:Orchidaceae
Neneuhcāyōtl:Iridaceae	Kategorie:Iridaceae
Neneuhcāyōtl:Magnoliaceae	Kategorie:Magnoliaceae
Neneuhcāyōtl:Magnoliales	Kategorie:Magnoliales
Neneuhcāyōtl:Asteraceae	Kategorie:Asteraceae
Neneuhcāyōtl:Anacardiaceae	Kategorie:Anacardiaceae
Neneuhcāyōtl:Asparagales	Kategorie:Spargelartige
Neneuhcāyōtl:Lauraceae	Kategorie:Lauraceae
Neneuhcāyōtl:Laurales	Kategorie:Laurales
Neneuhcāyōtl:Salicaceae	Kategorie:Salicaceae
Neneuhcāyōtl:Quintana Roo īāltepēcalpōlhuān	Kategorie:Municipio in Quintana Roo
Neneuhcāyōtl:1954 tlācatiliztli	Kategorie:Geboren 1954
Neneuhcāyōtl:Belarus	Kategorie:Weißrussland
Neneuhcāyōtl:1960 tlācatiliztli	Kategorie:Geboren 1960
Neneuhcāyōtl:Altepetl ipan Mexico	Kategorie:Mexiko-Stadt
Nemachiyōtīlli:MCO	Vorlage:MCO
Neneuhcāyōtl:Ōmicqueh xiuhpan 1993	Kategorie:Gestorben 1993
Neneuhcāyōtl:Ōmicqueh xiuhpan 1998	Kategorie:Gestorben 1998
Neneuhcāyōtl:Āltepētl īpan São Paulo	Kategorie:Ort in São Paulo
Neneuhcāyōtl:1951 tlācatiliztli	Kategorie:Geboren 1951
Neneuhcāyōtl:Ōmicqueh xiuhpan 1883	Kategorie:Gestorben 1883
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1265	Kategorie:Geboren 1265
Neucpahtli	Sirup
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1397	Kategorie:Geboren 1397
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1398	Kategorie:Geboren 1398
Nemachiyōtīlli:Tlatequitiltilīlli cs	Vorlage:User cs
Nemachiyōtīlli:Tlatequitiltilīlli ru-2	Vorlage:User ru-2
Neneuhcāyōtl:Chīchīlcītlalli	Kategorie:Mars (Planet)
Neneuhcāyōtl:Catōlicoquīxtianayōtl	Kategorie:Katholizismus
Nemachiyōtīlli:Tlatequitiltilīlli eu-1	Vorlage:User eu-1
Neneuhcāyōtl:Ōmicqueh xiuhpan 1440	Kategorie:Gestorben 1440
Neneuhcāyōtl:Ōmicqueh xiuhpan 1469	Kategorie:Gestorben 1469
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1474	Kategorie:Geboren 1474
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1479	Kategorie:Geboren 1479
Neneuhcāyōtl:Tlatequitiltilīlli pt-2	Kategorie:User pt-2
Neneuhcāyōtl:Tlatequitiltilīlli pt-4	Kategorie:User pt-4
Neneuhcāyōtl:Tlatequitiltilīlli pt-N	Kategorie:User pt-M
Neneuhcāyōtl:Tlatequitiltilīlli qu	Kategorie:User qu
Neneuhcāyōtl:Tlatequitiltilīlli qu-1	Kategorie:User qu-1
Neneuhcāyōtl:Tlatequitiltilīlli qu-2	Kategorie:User qu-2
Neneuhcāyōtl:Tlatequitiltilīlli qu-3	Kategorie:User qu-3
Neneuhcāyōtl:Tlatequitiltilīlli qu-N	Kategorie:User qu-M
Neneuhcāyōtl:Ōmicqueh xiuhpan 1486	Kategorie:Gestorben 1486
Neneuhcāyōtl:Tlatequitiltilīlli ro-N	Kategorie:User ro-M
Neneuhcāyōtl:Tlatequitiltilīlli ru	Kategorie:User ru
Neneuhcāyōtl:Tlatequitiltilīlli ru-2	Kategorie:User ru-2
Neneuhcāyōtl:Tlatequitiltilīlli ru-3	Kategorie:User ru-3
Neneuhcāyōtl:Ōmicqueh xiuhpan 1502	Kategorie:Gestorben 1502
Neneuhcāyōtl:Ōmicqueh xiuhpan 1520	Kategorie:Gestorben 1520
Neneuhcāyōtl:Ōmicqueh xiuhpan 1526	Kategorie:Gestorben 1526
Neneuhcāyōtl:Ōmicqueh xiuhpan 1529	Kategorie:Gestorben 1529
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1532	Kategorie:Geboren 1532
Neneuhcāyōtl:Tlatequitiltilīlli stq	Kategorie:User stq
Neneuhcāyōtl:Tlatequitiltilīlli stq-1	Kategorie:User stq-1
Neneuhcāyōtl:Tlatequitiltilīlli sv-1	Kategorie:User sv-1
Neneuhcāyōtl:Tlatequitiltilīlli sv-3	Kategorie:User sv-3
Neneuhcāyōtl:Tlatequitiltilīlli sv-N	Kategorie:User sv-M
Neneuhcāyōtl:Ōmicqueh xiuhpan 1548	Kategorie:Gestorben 1548
Neneuhcāyōtl:Tlatequitiltilīlli swg	Kategorie:User swg
Neneuhcāyōtl:Tlatequitiltilīlli swg-1	Kategorie:User swg-1
Neneuhcāyōtl:Tlatequitiltilīlli sxu	Kategorie:User sxu
Neneuhcāyōtl:Tlatequitiltilīlli sxu-1	Kategorie:User sxu-1
Neneuhcāyōtl:Ōmicqueh xiuhpan 1554	Kategorie:Gestorben 1554
Neneuhcāyōtl:Ōmicqueh xiuhpan 1562	Kategorie:Gestorben 1562
Neneuhcāyōtl:Ōmicqueh xiuhpan 1565	Kategorie:Gestorben 1565
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1566	Kategorie:Geboren 1566
Neneuhcāyōtl:Ōmicqueh xiuhpan 1571	Kategorie:Gestorben 1571
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1572	Kategorie:Geboren 1572
Neneuhcāyōtl:Tlatequitiltilīlli tr	Kategorie:User tr
Neneuhcāyōtl:Tlatequitiltilīlli tr-4	Kategorie:User tr-4
Neneuhcāyōtl:Tlatequitiltilīlli tr-N	Kategorie:User tr-M
Neneuhcāyōtl:Ōmicqueh xiuhpan 1639	Kategorie:Gestorben 1639
Neneuhcāyōtl:Tlatequitiltilīlli vls	Kategorie:User vls
Neneuhcāyōtl:Tlatequitiltilīlli vls-1	Kategorie:User vls-1
Neneuhcāyōtl:Tlatequitiltilīlli wa	Kategorie:User wa
Neneuhcāyōtl:Tlatequitiltilīlli wa-N	Kategorie:User wa-M
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1713	Kategorie:Geboren 1713
Neneuhcāyōtl:Cuīcatiani	Kategorie:Musiker
Nemachiyōtīlli:Lang	Vorlage:Lang
Neneuhcāyōtl:Ōmicqueh xiuhpan 1969	Kategorie:Gestorben 1969
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1881	Kategorie:Geboren 1881
Neneuhcāyōtl:Āltepētl īpan Eritrea	Kategorie:Ort in Eritrea
Neneuhcāyōtl:Āltepētl īpan Francia	Kategorie:Gemeinde in Frankreich
Neneuhcāyōtl:1944 tlācatiliztli	Kategorie:Geboren 1944
Neneuhcāyōtl:1932 tlācatiliztli	Kategorie:Geboren 1932
Neneuhcāyōtl:1934 tlācatiliztli	Kategorie:Geboren 1934
Neneuhcāyōtl:1935 tlācatiliztli	Kategorie:Geboren 1935
Neneuhcāyōtl:1941 tlācatiliztli	Kategorie:Geboren 1941
Neneuhcāyōtl:Ōtlācatqueh īpan mācuīlpōhualxihuitl XIII	Kategorie:Geboren (13. Jahrhundert)
Neneuhcāyōtl:Ōtlācatqueh īpan mācuīlpōhualxihuitl XIV	Kategorie:Geboren (14. Jahrhundert)
Nemachiyōtīlli:IRL	Vorlage:IRL
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1667	Kategorie:Geboren 1667
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1729	Kategorie:Geboren 1729
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1730	Kategorie:Geboren 1730
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1731	Kategorie:Geboren 1731
Neneuhcāyōtl:1732 tlācatiliztli	Kategorie:Geboren 1732
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1756	Kategorie:Geboren 1756
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1768	Kategorie:Geboren 1768
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1776	Kategorie:Geboren 1776
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1792	Kategorie:Geboren 1792
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1806	Kategorie:Geboren 1806
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1818	Kategorie:Geboren 1818
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1820	Kategorie:Geboren 1820
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1828	Kategorie:Geboren 1828
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1830	Kategorie:Geboren 1830
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1835	Kategorie:Geboren 1835
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1845	Kategorie:Geboren 1845
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1848	Kategorie:Geboren 1848
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1852	Kategorie:Geboren 1852
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1859	Kategorie:Geboren 1859
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1872	Kategorie:Geboren 1872
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1873	Kategorie:Geboren 1873
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1874	Kategorie:Geboren 1874
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1876	Kategorie:Geboren 1876
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1877	Kategorie:Geboren 1877
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1880	Kategorie:Geboren 1880
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1882	Kategorie:Geboren 1882
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1883	Kategorie:Geboren 1883
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1886	Kategorie:Geboren 1886
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1890	Kategorie:Geboren 1890
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1891	Kategorie:Geboren 1891
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1892	Kategorie:Geboren 1892
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1893	Kategorie:Geboren 1893
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1894	Kategorie:Geboren 1894
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1895	Kategorie:Geboren 1895
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1896	Kategorie:Geboren 1896
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1897	Kategorie:Geboren 1897
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1900	Kategorie:Geboren 1900
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1901	Kategorie:Geboren 1901
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1902	Kategorie:Geboren 1902
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1904	Kategorie:Geboren 1904
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1905	Kategorie:Geboren 1905
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1907	Kategorie:Geboren 1907
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1908	Kategorie:Geboren 1908
Neneuhcāyōtl:1909 tlācatiliztli	Kategorie:Geboren 1909
Neneuhcāyōtl:1912 tlācatiliztli	Kategorie:Geboren 1912
Neneuhcāyōtl:1913 tlācatiliztli	Kategorie:Geboren 1913
Neneuhcāyōtl:1914 tlācatiliztli	Kategorie:Geboren 1914
Neneuhcāyōtl:1917 tlācatiliztli	Kategorie:Geboren 1917
Neneuhcāyōtl:1918 tlācatiliztli	Kategorie:Geboren 1918
Neneuhcāyōtl:1919 tlācatiliztli	Kategorie:Geboren 1919
Neneuhcāyōtl:1922 tlācatiliztli	Kategorie:Geboren 1922
Neneuhcāyōtl:1923 tlācatiliztli	Kategorie:Geboren 1923
Neneuhcāyōtl:1927 tlācatiliztli	Kategorie:Geboren 1927
Neneuhcāyōtl:1928 tlācatiliztli	Kategorie:Geboren 1928
Neneuhcāyōtl:1942 tlācatiliztli	Kategorie:Geboren 1942
Neneuhcāyōtl:1943 tlācatiliztli	Kategorie:Geboren 1943
Neneuhcāyōtl:1945 tlācatiliztli	Kategorie:Geboren 1945
Neneuhcāyōtl:1947 tlācatiliztli	Kategorie:Geboren 1947
Neneuhcāyōtl:1949 tlācatiliztli	Kategorie:Geboren 1949
Neneuhcāyōtl:1952 tlācatiliztli	Kategorie:Geboren 1952
Neneuhcāyōtl:1953 tlācatiliztli	Kategorie:Geboren 1953
Neneuhcāyōtl:1957 tlācatiliztli	Kategorie:Geboren 1957
Neneuhcāyōtl:1958 tlācatiliztli	Kategorie:Geboren 1958
Neneuhcāyōtl:1959 tlācatiliztli	Kategorie:Geboren 1959
Neneuhcāyōtl:1961 tlācatiliztli	Kategorie:Geboren 1961
Neneuhcāyōtl:1962 tlācatiliztli	Kategorie:Geboren 1962
Neneuhcāyōtl:1966 tlācatiliztli	Kategorie:Geboren 1966
Neneuhcāyōtl:1967 tlācatiliztli	Kategorie:Geboren 1967
Neneuhcāyōtl:1968 tlācatiliztli	Kategorie:Geboren 1968
Neneuhcāyōtl:1969 tlācatiliztli	Kategorie:Geboren 1969
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1971	Kategorie:Geboren 1971
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1972	Kategorie:Geboren 1972
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1973	Kategorie:Geboren 1973
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1975	Kategorie:Geboren 1975
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1976	Kategorie:Geboren 1976
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1978	Kategorie:Geboren 1978
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1979	Kategorie:Geboren 1979
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1980	Kategorie:Geboren 1980
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1981	Kategorie:Geboren 1981
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1982	Kategorie:Geboren 1982
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1985	Kategorie:Geboren 1985
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1986	Kategorie:Geboren 1986
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1987	Kategorie:Geboren 1987
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1988	Kategorie:Geboren 1988
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1989	Kategorie:Geboren 1989
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1991	Kategorie:Geboren 1991
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1993	Kategorie:Geboren 1993
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1994	Kategorie:Geboren 1994
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1995	Kategorie:Geboren 1995
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1996	Kategorie:Geboren 1996
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1997	Kategorie:Geboren 1997
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 1999	Kategorie:Geboren 1999
Neneuhcāyōtl:Ōtlācatqueh xiuhpan 2000	Kategorie:Geboren 2000
Nemachiyōtīlli:AND	Vorlage:AND
Nemachiyōtīlli:ARG	Vorlage:ARG
Neneuhcāyōtl:Mācuīlpōhualxihuitl XI	Kategorie:11. Jahrhundert
Neneuhcāyōtl:Mācuīlpōhualxihuitl XVII	Kategorie:17. Jahrhundert
Nemachiyōtīlli:Tlatequitiltilīlli ca	Vorlage:User ca
Neneuhcāyōtl:1210s	Kategorie:1210er
Nemachiyōtīlli:BDI	Vorlage:BDI
Nemachiyōtīlli:BHS	Vorlage:BHS
Neneuhcāyōtl:Italicotlahtōlli	Kategorie:Italische Sprachen
Neneuhcāyōtl:Ōmicqueh xiuhpan 1395	Kategorie:Gestorben 1395
Neneuhcāyōtl:Ōmicqueh xiuhpan 1427	Kategorie:Gestorben 1427
Neneuhcāyōtl:Tlani California īāltepēcalpōlhuān	Kategorie:Municipio in Baja California
Nemachiyōtīlli:Tlatequitiltilīlli sv-3	Vorlage:User sv-3
Nemachiyōtīlli:CIV	Vorlage:CIV
Nemachiyōtīlli:CRI	Vorlage:CRI
Nemachiyōtīlli:CYP	Vorlage:CYP
Neneuhcāyōtl:Ōmicqueh xiuhpan 1510	Kategorie:Gestorben 1510
Neneuhcāyōtl:Ōmicqueh xiuhpan 1525	Kategorie:Gestorben 1525
Neneuhcāyōtl:Ōmicqueh xiuhpan 1530	Kategorie:Gestorben 1530
Neneuhcāyōtl:Ōmicqueh xiuhpan 1533	Kategorie:Gestorben 1533
Neneuhcāyōtl:Tlacuīcaliztli Cemānāhuac	Kategorie:Musikgruppe nach Staat
Neneuhcāyōtl:Teōmatiliztli īpan Mēxihco	Kategorie:Religion (Mexiko)
Neneuhcāyōtl:Ōmicqueh xiuhpan 1629	Kategorie:Gestorben 1629
Neneuhcāyōtl:Ōmicqueh xiuhpan 1715	Kategorie:Gestorben 1715
Neneuhcāyōtl:Ōmicqueh xiuhpan 1745	Kategorie:Gestorben 1745
Neneuhcāyōtl:Ōmicqueh xiuhpan 1755	Kategorie:Gestorben 1755
Neneuhcāyōtl:Ōmicqueh xiuhpan 1761	Kategorie:Gestorben 1761
Neneuhcāyōtl:Ōmicqueh xiuhpan 1784	Kategorie:Gestorben 1784
Neneuhcāyōtl:Ōmicqueh xiuhpan 1788	Kategorie:Gestorben 1788
Neneuhcāyōtl:Sardegna	Kategorie:Sardinien
Neneuhcāyōtl:Rhein Mictlāmpa-Westfalen	Kategorie:Nordrhein-Westfalen
Neneuhcāyōtl:Florida	Kategorie:Florida
