Africa	Afrika
Quintus Minucius C.f. Rufus	Quintus Minucius Rufus
Gaius Livius M.f. Salinator	Gaius Livius Salinator
Editha	Editha
Scheffler	Scheffler
Iacobus Daly	James Daly
Eduardus Menichelli	Edoardo Menichelli
Martinus Dörmann	Martin Dörmann
Eduardus Engelberger	Eduard Engelberger
Decessio coacta	Verschwindenlassen
Aulus Atilius C.f. Serranus	Aulus Atilius Serranus
Marcus Valerius M.f. Messalla	Marcus Valerius Messalla (Konsul 188 v. Chr.)
Marcus Valerius Messalla	Marcus Valerius Messalla (Konsul 161 v. Chr.)
Publius Aelius P.f. Ligus	Publius Aelius Ligus
Marcus Valerius M'.f. Maximus Messala	Marcus Valerius Maximus Messalla
Iosephus Iulius Zerey	Joseph Jules Zerey
Michael Bennett	Michael Bennett (Regisseur)
Urbanus Tavares Rodrigues	Urbano Tavares Rodrigues
Hermannus	Hermanus (Vorname)
Eduardus Catalano	Eduardo Catalano
Stephanus Lacapenus	Stephanos Lakapenos
Straub	Straub
Fasti Antiates maiores	Fasti Antiates maiores
Eduardus Johnston Alexander	Edward Johnston Alexander
Syngrapha ain	Lärchen-Goldeule
Flavius Theodorus	Flavius Theodorus
Publius Rutilius Lupus (consul 90 a.C.n.)	Publius Rutilius Lupus (Konsul)
Eduinus Arlington Robinson	Edwin Arlington Robinson
Stanislaus	Stanislaus
Satyrus peripateticus	Satyros (Biograph)
Ephraem Basilius Krevey	Efraím Basílio Krevey
Gulf Oil Corporation	Gulf Oil
Moralistae Francici	Französische Moralisten
Maria-Magdalenen-Gymnasium Breslau	Maria-Magdalenen-Gymnasium
Egregorus	Egregor
Say Anything	Say Anything (Band)
Paulus Leopoldus Haffner	Paul Leopold Haffner
Rembrandt Bugatti	Rembrandt Bugatti
Kapuziner	Kapuziner (Kaffee)
Pomarea fluxa	Eiao-Fleckenmonarch
Mataderos	Mataderos
Caenolestes	Eigentliche Opossummäuse
7940 Erichmeyer	(7940) Erichmeyer
Ein Engel kommt nach Babylon	Ein Engel kommt nach Babylon
Father’s Little Dividend	Ein Geschenk des Himmels
7947 Toland	(7947) Toland
Universitas Costaricensis	Universidad de Costa Rica
The In-Laws	Ein ungleiches Paar (2003)
Xestia alpicola	Xestia alpicola
Le Divorce	Eine Affäre in Paris (Film)
Marcus Aemilius L.f.Paullus	Marcus Aemilius Paullus (Konsul 302 v. Chr.)
A Midsummer Night's Sex Comedy	Eine Sommernachts-Sexkomödie
The Debt (pellicula 2011)	Eine offene Rechnung
Forma administrationis	Herrschaftsform
Magnoliopsida	Einfurchenpollen-Zweikeimblättrige
Brynhildr	Brünhild
Cognitio per experientiam	Erfahrungsbasiertes Lernen
Focalizatio	Fokalisierung
Mar (titulus)	Mar (Titel)
Rutupiae	Kastell Rutupiae
Zosterops meeki	Tagula-Brillenvogel
Romanus Amerio	Romano Amerio
Pectinidae	Kammmuscheln
Bravoniacum	Kirkby Thore
Densitas lexica	Lexikalische Dichte
Lacanobia w-latinum	Graufeld-Kräutereule
Rhyzopertha dominica	Getreidekapuziner
Erynnis icelus	Erynnis icelus
Guido Rivoir	Guido Rivoir
Abila (Decapolis)	Abila (Dekapolis)
We Shall Overcome	We Shall Overcome
Saturnia spini	Mittleres Nachtpfauenauge
Terentius	Terentius
The Katzenjammer Kids	The Katzenjammer Kids
Polyommatus amandus	Vogelwicken-Bläuling
Herbertus Eduinus Huncke	Herbert Huncke
Narratio	Erzählung
Testosteronum	Testosteron
Narmuthis	Medinet Madi
Laudabiliter	Laudabiliter
Tertius quadrans (Austriae superioris)	Machlandviertel
Theseus	Theseus
Jake Bugg	Jake Bugg
Mars Needs Moms	Milo und Mars
Gulliver's Travels (pellicula)	Gullivers Reisen – Da kommt was Großes auf uns zu
You Will Meet a Tall Dark Stranger	Ich sehe den Mann deiner Träume
Georgia Pau-Langevin	George Pau-Langevin
Foveola radialis	Foveola radialis
Adversitas massa exsuperata	Leistungsexkursion
Belleu	Belleu
Ovum (cellula)	Eizelle
Exitus (ager)	Ejido
Confoederatio Wabanakiensis	Wabanaki-Konföderation
St Germans	St Germans
Villeneuve-lès-Béziers	Villeneuve-lès-Béziers
Vailhauquès	Vailhauquès
Grabels	Grabels
Michael Thompson	Mike Thompson
Children of a Lesser God	Gottes vergessene Kinder
Civitas transcontinentalis	Liste interkontinentaler Staaten
Calamota	Koločep
Aequatio trigonometrica	Trigonometrische Gleichung
Examen anatinum	Ententest
Lacus Ravius	Lough Erne
Domus Valentiniana	Valentinianische Dynastie
El Pinar de El Hierro	El Pinar (El Hierro)
Elaphites Insulae	Elaphiten
Electra (discretiva)	Electra
Saturnia (papilio)	Nachtpfauenaugen
Thaddaeus	Thaddäus
Elephantulus	Elefantenspitzmäuse
Alere	Erziehung
Contractus socialis	Vertragstheorie
Mixcoatl	Mixcoatl
Manfredus Behrens	Manfred Behrens
Index dierum	Historische Jahrestage
Catalogus fluminum Estonicorum	Liste der Flüsse in Estland
Eleutherna	Eleutherna
Tabula Ninnii votiva	Ninnion-Pinax
Paluweh	Paluweh
Coenobitidae	Landeinsiedlerkrebse
Elias Cairel	Elias Cairel
Capitale constans	Konstantes Kapital
Archidioecesis Anconitana-Auximana	Erzbistum Ancona-Osimo
Archidioecesis Medellinensis	Erzbistum Medellín
Psara	Psara
Dalmatia (provincia Romana)	Dalmatia
Reuil-sur-Brêche	Reuil-sur-Brêche
Rotangy	Rotangy
Rémécourt	Rémécourt
Saint-Leu-d'Esserent	Saint-Leu-d’Esserent
Helorus	Eloro
Rappahannock Flumen	Rappahannock River
Guido Crescentius Fagon	Guy-Crescent Fagon
Ricardus Wilbur	Richard Wilbur
Libatio	Trankopfer
Sauvian	Sauvian
Petrus Pisanus	Petrus von Pisa
Eumaeus	Eumaios
Montagny-en-Vexin	Montagny-en-Vexin
Charta Socialis Europaea	Europäische Sozialcharta
Marigalanta	Marie-Galante
Kate & Leopold	Kate & Leopold
Aepyprymnus rufescens	Rotes Rattenkänguru
Everyone Says I Love You	Alle sagen: I love you
Universitas Leodiensis	Universität Lüttich
Musculus obliquus internus abdominis	Musculus obliquus internus abdominis
Vincentius Cerami	Vincenzo Cerami
Pelion	Pilio
Vladimirus Demichov	Wladimir Petrowitsch Demichow
Emmanuel Severino	Emanuele Severino
Robin Hood: Men in Tights	Robin Hood – Helden in Strumpfhosen
Index legionum Romanarum	Liste der römischen Legionen
Emporeus	Emborios
Autoraedula	Modellautomobil
Rochy-Condé	Rochy-Condé
Critias	Kritias (Platon)
Bythitidae	Lebendgebärende Brotulas
Rainvillers	Rainvillers
Précy-sur-Oise	Précy-sur-Oise
Quincampoix-Fleuzy	Quincampoix-Fleuzy
Romescamps	Romescamps
Ponchon	Ponchon
Mureaumont	Mureaumont
Catalogus insularum Estonicarum	Liste estnischer Inseln
Porcheux	Porcheux
Montreuil-sur-Thérain	Montreuil-sur-Thérain
Noirémont	Noirémont
Monceaux-l'Abbaye	Monceaux-l’Abbaye
8343 Tugendhat	(8343) Tugendhat
Neuville-Bosc	Neuville-Bosc
Nivillers	Nivillers
Mortefontaine-en-Thelle	Mortefontaine-en-Thelle
Pont-Sainte-Maxence	Pont-Sainte-Maxence
Montjavoult	Montjavoult
Montherlant (Esia)	Montherlant
Juvignies	Juvignies
Oroër	Oroër
Lormaison	Lormaison
Luchy	Luchy
Poëta laureatus	Poet Laureate
Lalande-en-Son	Lalande-en-Son
Maimbeville	Maimbeville
Liancourt-Saint-Pierre	Liancourt-Saint-Pierre
Lierville	Lierville
Fresne-Léguillon	Fresne-Léguillon
Fontaine-Lavaganne	Fontaine-Lavaganne
Fontaine-Saint-Lucien	Fontaine-Saint-Lucien
Laigneville	Laigneville
Ernemont-Boutavent	Ernemont-Boutavent
Maisoncelle-Saint-Pierre	Maisoncelle-Saint-Pierre
Köln-Volkhoven/Weiler	Volkhoven/Weiler
Lannoy-Cuillère	Lannoy-Cuillère
Contacium	Kontakion
Fresneaux-Montchevreuil	Fresneaux-Montchevreuil
Lalandelle	Lalandelle
Pierrefitte-en-Beauvaisis	Pierrefitte-en-Beauvaisis
Fontaine-Bonneleau	Fontaine-Bonneleau
Hodenc-en-Bray	Hodenc-en-Bray
Oudeuil	Oudeuil
Escames	Escames
Héricourt-sur-Thérain	Héricourt-sur-Thérain
Lafraye	Lafraye
Emiratus Cordubae	Emirat von Córdoba
MOS Technology SID	MOS Technology SID
Lachapelle-aux-Pots	Lachapelle-aux-Pots
Ioannes Crowe Ransom	John Crowe Ransom
Clarus fluvius	Klarälven
Emmanuel Delmas	Emmanuel Luc Jean-Marie Delmas
Gaius Licinius P.f. Varus	Gaius Licinius Varus
Servius Fulvius M.f. Paetinus Nobilior	Servius Fulvius Paetinus Nobilior
Lhéraule	Lhéraule
Lattainville	Lattainville
Erquery	Erquery
Labosse	Labosse
Margny-lès-Compiègne	Margny-lès-Compiègne
Maulers (Esia)	Maulers
Diversitas culturae	Kulturelle Vielfalt
Houdancourt	Houdancourt
Cempuis	Cempuis
Boutencourt	Boutencourt
Pagina titularis	Titelblatt
Feminazismus	Feminazi
Insecticidium	Repellent
Ménil-Jean	Ménil-Jean
Endogenes retrovirus	Endogenes Retrovirus
Orgnac-sur-Vézère	Orgnac-sur-Vézère
Enehøje	Enehøje
Geneslay	Geneslay
Philippus Bosmans	Phil Bosmans
Loré	Loré
Scutum energeticum	Energieschild
Beaulieu (Arauris)	Beaulieu (Hérault)
Angelo di Monteverde	Engel von Monteverde
Traianus (nomen)	Traianus
Copiatrum alcoholiferum	Matrizendrucker
Ferula (genus)	Steckenkräuter
Ingelrannus	Enguerrand
Isidorus Chius	Isidoros von Chios
Janet	Janet
Ligier Richier	Ligier Richier
Flumen Rimac	Río Rímac
Corollarium	Korollar
Capreae (Croatia)	Kaprije
Sissa	Sestrunj
Phanagoria	Phanagoria
Champagne-Vigny	Champagne-Vigny
Ioannes Doolittle	John Doolittle
Ioannes Boozman	John Boozman
Robertus Harron	Robert Harron
Venceslaus Pichl	Václav Pichl
Giraldus McNerney	Jerry McNerney
Iosias Bonner	Jo Bonner
Eugenius Evstigneev	Jewgeni Alexandrowitsch Jewstignejew
Terentius Iacobus Cooke	Terence Cooke
Christophorus Hæstad	Kristofer Hæstad
Henricus Carey	Harry Carey senior
Vladislaus Orliczl	Władysław Orlicz
Håkon Opdal	Håkon Opdal
Aucamville (Garumna Superior)	Aucamville (Haute-Garonne)
Собачье сердце	Hundeherz
Eratosthenes (crater lunaris)	Eratosthenes (Mondkrater)
Meles (genus)	Meles (Gattung)
Orda	Horde
Ioannes Baptista Bory de Saint-Vincent	Jean Baptiste Bory de Saint-Vincent
Iacobus Noyer	Jacques Noyer
Ioannes Amendola	Giovanni Amendola
Gulielmus Hooper	William Hooper
Bouëx	Bouëx
Laurentius Walters	Larry Walters
Ioannes Weenix	Jan Weenix
Enø	Enø
Dominicus Scandella	Menocchio
Now, Voyager	Reise aus der Vergangenheit
Marius Borghezio	Mario Borghezio
Flavacourt	Flavacourt
Breuil-le-Sec	Breuil-le-Sec
Abbecourt (Esia)	Abbecourt
Hénonville	Hénonville
Blincourt	Blincourt
Laverrière	Laverrière (Oise)
Agnetz (Esia)	Agnetz
Andeville	Andeville
Lachapelle-Saint-Pierre	Lachapelle-Saint-Pierre
Herchies	Herchies
Grémévillers	Grémévillers
Ménil-Gondouin	Ménil-Gondouin
Epinicia (Pindarus)	Epinikia (Pindar)
Iosephus de Jussieu	Joseph de Jussieu
Cratylus	Kratylos
Villa Papyrorum	Villa dei Papiri
Callias (Hipponici filius)	Kallias III.
Aequa remuneratio ad aequum laborem	Equal Pay Day
Observatorium Kleť	Kleť-Observatorium
Franciscus Cornelius Donders	Franciscus Cornelis Donders
Chillac	Chillac
Marcus Krajewski	Marek Krajewski
Hercules II Estensis	Ercole II. d’Este
Hercules I Estensis	Ercole I. d’Este
Nicolaus Iohannes Andersson	Nils Johan Andersson
Miserere	Miserere (Liturgie)
Universitas Nationalis Mogoliae	Nationaluniversität der Mongolei
Paulus Sarpius	Paolo Sarpi
Erda (tributarius Ligeris)	Erdre
Beurlay	Beurlay
Iosephus Albertus Malula	Joseph-Albert Malula
Chaniers	Chaniers
Thaumaturgia	Thaumaturgie
Aubeville	Aubeville
Universitas Wollongong	University of Wollongong
Gulielmus Townsend Aiton	William Townsend Aiton
Geay (Carantonus Maritimus)	Geay (Charente-Maritime)
Ericus Betzig	Eric Betzig
Trizay	Trizay
Breuillet (Carantonus Maritimus)	Breuillet (Charente-Maritime)
Bessac	Bessac
Faustus Manichaeus	Faustus von Mileve
Philippus Morin Freneau	Philip Freneau
Georgius Radanovich	George Radanovich
Ericus Hagen	Erik Hagen
Dissay	Dissay
Murexia longicaudata	Langschwanz-Neuguinea-Beutelmaus
Pugna Muretana	Schlacht bei Muret
Universitas Cabulensis	Universität Kabul
Mighty Aphrodite	Geliebte Aphrodite
Petrus Maria Augustus Broussonet	Pierre Marie Auguste Broussonet
Melinda and Melinda	Melinda und Melinda
Ray Dolby	Ray Dolby
Haims	Haims
Consilium Pacis Mundi	Weltfriedensrat
Puilboreau	Puilboreau
Ioannes Angelus Becciu	Giovanni Angelo Becciu
Dies Unitatis Populi	Tag der Einheit des Volkes
Declaratio professorum imperii Germanici	Erklärung der Hochschullehrer des Deutschen Reiches
Ludovicus Gohier	Louis-Jérôme Gohier
Archidioecesis Manilensis	Erzbistum Manila
Ernestus Beaux	Ernest Beaux
Algirdas Bacharevič	Alherd Bacharewitsch
Lassigny	Lassigny
Philippus Coarelli	Filippo Coarelli
Manifestationes scholasticae Quebecenses anni 2012	Studentenproteste in Québec 2012
Lycabettus mons	Lykabettus
Collegium Medioburiense	Middlebury College
Scholium	Scholion
Grammaticalizatio	Grammatikalisierung
Contingentia	Kontingenz (Philosophie)
Buxerolles (Vigenna)	Buxerolles (Vienne)
Idus	Iden (Kalender)
Rhodus (sedes titularis)	Rhodus
Ponticulus	Skyway
Polyommatus eros	Eros-Bläuling
Viroconium	Viroconium
Herbisse	Herbisse
Ormes (Alba)	Ormes (Aube)
Canace	Kanake (Mythologie)
Pouan-les-Vallées	Pouan-les-Vallées
Michael Apostolius	Michael Apostolios
Iacobus Pradier	James Pradier
Ervinus Kerber	Erwin Kerber
Folium (charta)	Folium
Ascensio	Himmelfahrt
Saint-Remy-sous-Barbuise	Saint-Remy-sous-Barbuise
Archidioecesis Belemensis de Pará	Erzbistum Belém do Pará
Ioannes Celati	Gianni Celati
Archidioecesis Bononiensis	Erzbistum Bologna
Archidioecesis Bulauaiensis	Erzbistum Bulawayo
Nicolaus Piovani	Nicola Piovani
Hora laeta	Happy Hour
Archidioecesis Dubuquensis	Erzbistum Dubuque
Archidioecesis Ferrariensis-Comaclensis	Erzbistum Ferrara-Comacchio
Archidioecesis Katovicensis	Erzbistum Katowice
Archdioecesis Corcyrensis, Zacynthiensis et Cephaloniensis	Erzbistum Korfu, Zakynthos und Kefalonia
The Jewish Colonization Association	Jewish Colonization Association
Gissur Isleifsson	Gissur Ísleifsson
Sainte-Eusoye	Sainte-Eusoye
Archidioecesis Milvauchiensis	Erzbistum Milwaukee
Archidioecesis Mutinensis-Nonantulana	Erzbistum Modena-Nonantola
Archidioecesis Olomucensis	Erzbistum Olmütz
Saint-Germain-la-Poterie	Saint-Germain-la-Poterie
Archidioecesis Perusina-Civitatis Plebis	Erzbistum Perugia-Città della Pieve
Archidioecesis Philadelphiensis	Erzbistum Philadelphia
Saint-Léger-en-Bray	Saint-Léger-en-Bray
Sainte-Geneviève (Esia)	Sainte-Geneviève (Oise)
Saint-Crépin-Ibouvillers	Saint-Crépin-Ibouvillers
Archidioecesis Saltensis	Erzbistum Salta
Saint-Deniscourt	Saint-Deniscourt
Manius Acilius Balbus (consul 114 a.C.n.)	Manius Acilius Balbus (Konsul 114 v. Chr.)
Turbinellidae	Turbinellidae
Trishagion	Trisagion
Pontificium Consilium pro Familia	Päpstlicher Rat für die Familie
Aedituus	Küster
Ma (dea)	Ma (Göttin)
Pringlea antiscorbutica	Kerguelenkohl
Beaurepaire-en-Bresse	Beaurepaire-en-Bresse
Baron (Arar et Liger)	Baron (Saône-et-Loire)
Blanzy	Blanzy
Archidioecesis Taurinensis	Erzbistum Turin
Archidioecesis Utinensis	Erzbistum Udine
Archidioecesis Vercellensis	Erzbistum Vercelli
Archidioecesis Yangonensis	Erzbistum Yangon
Candies	Candies
Pont-Sainte-Marie	Pont-Sainte-Marie
Centriscidae	Schnepfenfische
Normata acquirendi potestas	Kaufkraftstandard
Iosephus Maria Arizmendiarrieta Madariaga	José María Arizmendiarrieta
Confort	Komfort
Escuela Moderna	Escuela Moderna
Ordinarium missae	Ordinarium
Irenologia	Friedensforschung
Feriae Romanae	Liste der Feste und Feiertage im Römischen Reich
Ius respondendi	Ius respondendi
Ordo Minimorum	Paulaner (Orden)
Provincia Isfahanensis	Isfahan (Provinz)
Raz Degan	Raz Degan
Thomas Balduino	Tomás Balduino
Victor Jory	Victor Jory
Ioannes Hart	John Hart (Gründervater)
Espen Hoff	Espen Hoff
Franciscus Hahn	Frank Hahn
Saint-Jean-de-Verges	Saint-Jean-de-Verges
Leonidas Polk	Leonidas Polk
Matthaeus Caragiale	Mateiu Caragiale
Spencer Bachus	Spencer Bachus
Patricius Moore (naturae defensor)	Patrick Moore (Publizist)
Lionhardus Ciampa	Leonardo Ciampa
Tesfaye Gebre Kidan	Tesfaye Gebre Kidan
南方草木狀	Nanfang caomu zhuang
Iacobus Golius	Jacobus Golius
Matthaeus Thornton	Matthew Thornton
Wolfgangus Capito	Wolfgang Capito
Iosephus Story	Joseph Story
Petrus Duchesne	Pierre Duchesne
Georgius Petersburski	Jerzy Petersburski
Jeff Merkley	Jeff Merkley
Gualterius Herger	Wally Herger
Robertus Cramer	Robert E. Cramer
Franciscus Xaverius Bushman	Francis X. Bushman
Pila Magica 8	Magic 8 Ball
Ars convivialis Romana	Esskultur im Römischen Reich
Amomum subulatum	Schwarzer Kardamom
Iacobus Wilk	Jakub Wilk
Georgius Taylor	George Taylor (Gründervater)
Iura minoritatum	Minderheitenschutz
Paulus Ferdinandus Gachet	Paul Gachet
Petrus Hantaï	Pierre Hantaï
Terrentius Constantiensis	Johann Schreck
Aqyn	Akyn
Fanum	Kultstätte
Dompierre-les-Ormes	Dompierre-les-Ormes
Philippus Burne-Jones	Philip Burne-Jones
Birota ergometrica	Hometrainer
Puteus sanctus	Heilige Quelle
Villenauxe-la-Grande	Villenauxe-la-Grande
Motus ethicus	Ethische Bewegung
Theophilus Chatzemichael	Theofilos
Gnaeus Cornelius Dolabella (consul 159 a.C.n.)	Gnaeus Cornelius Dolabella (Konsul 159 v. Chr.)
Lucius Cornelius Ti.f Lentulus Caudinus	Lucius Cornelius Lentulus Caudinus (Konsul 275 v. Chr.)
Manuel Comnenus	Manuel Komnenos
Vettius Agorius Basilius Mavortius	Vettius Agorius Basilius Mavortius
Flavius Anicius Hermogenianus Olybrius	Flavius Anicius Hermogenianus Olybrius
Tiberius Claudius Maximus	Tiberius Claudius Maximus
Mineta	Minette (Fluss)
Universitas Gakushuin	Gakushūin-Universität
Lucius Postumius A.f. Albinus (consul 173 a.C.n.)	Lucius Postumius Albinus (Konsul 173 v. Chr.)
Ioannes Arcangeli	Giovanni Arcangeli
Matthias Iwański	Maciej Iwański
Onur Kıvrak	Onur Kıvrak
Eugenius Woldemar Hilgard	Eugene Woldemar Hilgard
Saint-Julien-du-Sault	Saint-Julien-du-Sault
Stammheim (Stutgardia)	Stammheim (Stuttgart)
Calmont (Avario)	Calmont (Aveyron)
Euphorbus (medicus)	Euphorbus
Euphorion	Euphorion (Tragödiendichter)
Lucas Zingaretti	Luca Zingaretti
Nicolaus Pierson	Nicolaas Pierson
Georgius Wolinski	Georges Wolinski
Comitia Parlamenti Europaei anni 2014	Europawahl 2014
Conclave 1939	Konklave 1939
Sébazac-Concourès	Sébazac-Concourès
Hermas Philippensis	Hermas von Philippi
Marcus Minucius Rufus	Marcus Minucius Rufus (Konsul 110 v. Chr.)
Theodorus Ivancov	Todor Iwantschow
Purcelli Villa	Purcellville
Praefectura rerum oeconomicarum Sanctae Sedis	Präfektur für die ökonomischen Angelegenheiten des Heiligen Stuhls
Unio studiosorum Europaeorum	European Students' Union
Stanislaus Govoruchin	Stanislaw Sergejewitsch Goworuchin
Saint-Clément (Icauna)	Saint-Clément (Yonne)
Traînou	Traînou
Ouzouer-sur-Loire	Ouzouer-sur-Loire
Thalassinidea	Thalassinidea
Societas privata Europaea	Europäische Privatgesellschaft
Schola Europaea	Europäische Schule
Gregorius Potanin	Grigori Nikolajewitsch Potanin
Stephanus Clarke	Stephen Clarke
Villemandeur	Villemandeur
Soyaux	Soyaux
Numerius Fabius C.f. Pictor	Numerius Fabius Pictor
La Ferté-Macé	La Ferté-Macé
Kim Fowley	Kim Fowley
Nathaniel Gorham	Nathaniel Gorham
Saisan	Malik Schah I. (Rum)
Gubernium Tomense	Gouvernement Tomsk
Eustachius Pastor Cuquejo Verga	Eustaquio Pastor Cuquejo Verga
Paulus Aemilius Taviani	Paolo Emilio Taviani
Marcus Aemilius Lepidus (consul 285 a.C.n.)	Marcus Aemilius Lepidus (Konsul 285 v. Chr.)
Semoy (Ligerula)	Semoy
Theophanes Mytilenaeus	Theophanes von Mytilene
Franciscus Cumont	Franz Cumont
Gulielmus Floyd	William Floyd (Gründervater)
Gymnasium Senatorium Evangelicum Erfordiense	Evangelisches Ratsgymnasium Erfurt
Teenage Mutant Ninja Turtles	Teenage Mutant Ninja Turtles
Pontis (Alpes Provinciae Superioris)	Pontis
La Robine-sur-Galabre	La Robine-sur-Galabre
Orhan Gencebay	Orhan Gencebay
Flavius Turcius Rufius Apronianus Asterius	Flavius Turcius Rufius Apronianus Asterius
Trélazé	Trélazé
16:9	16:9
Vern-d'Anjou	Vern-d’Anjou
Villevêque	Villevêque
Tiercé	Tiercé
Excubitores	Excubitores
Exemptio	Exemtion
Saint-Barthélemy-d'Anjou	Saint-Barthélemy-d’Anjou
Barreiras	Barreiras
Le Plessis-Grammoire	Le Plessis-Grammoire
Lucius Marcius Censorinus	Lucius Marcius Censorinus (Konsul 149 v. Chr.)
La Ménitré	La Ménitré
Mûrs-Erigné	Mûrs-Erigné
Exsultet	Exsultet
Rochefort-sur-Loire	Rochefort-sur-Loire
Alexander Kuroš	Alexander Gennadjewitsch Kurosch
Amilly (Ligerula)	Amilly (Loiret)
Vauchelles-les-Quesnoy	Vauchelles-les-Quesnoy
Ioannes Vallée	Jean Vallée
Antiphonarium officii	Antiphonale
Sainte-Gemmes-sur-Loire	Sainte-Gemmes-sur-Loire
Monica Schuol	Monika Schuol
Saint-Sylvain-d'Anjou	Saint-Sylvain-d’Anjou
Montagny-près-Louhans	Montagny-près-Louhans
Planaria (historica regio Sardiniae)	Planargia
Feuillères	Feuillères
Laboissière-en-Santerre	Laboissière-en-Santerre
Laurentius Petrus Hansen	Lars Peter Hansen
Asiongaber	Ezion-Geber
Thieulloy-la-Ville	Thieulloy-la-Ville
Felix Adler (professor)	Felix Adler
Georgius Jackson Mivart	St. George Mivart
Allen Henricus Vigneron	Allen Vigneron
Gulielmus Moerner	William Moerner
Ioannes Gubkin	Iwan Michailowitsch Gubkin
Paulus Frommer	Paul Frommer
La Balme	La Balme
Herbertus Vere Evatt	Herbert Vere Evatt
Iosephus Rodríguez Carballo	José Rodríguez Carballo
Iosephus Antonius Alonso	José Antonio Alonso Suárez
Reilly (Esia)	Reilly (Oise)
Iohannes Ogilbius	John Ogilby
Aux Marais	Aux Marais
Vicipaedia:Index	Hilfe:Glossar
Fleury (Esia)	Fleury (Oise)
Le Mont-Saint-Adrien	Le Mont-Saint-Adrien
Escles-Saint-Pierre	Escles-Saint-Pierre
Alexander Mitta	Alexander Naumowitsch Mitta
Fabius	Fabius
Bonchamp-lès-Laval	Bonchamp-lès-Laval
Germinon	Germinon
Isaac Pitman	Isaac Pitman
Violentia structuralis	Strukturelle Gewalt
Iosephus II (papa Alexandriae)	Yusab II.
Cyrillus V Papa	Kirellos V.
Salus populi Romani	Salus Populi Romani
Marcus Aemilius L.f. Barbula	Marcus Aemilius Barbula
Ioannes Nikitin	Iwan Sawwitsch Nikitin
The Wolf of Wall Street	The Wolf of Wall Street (2013)
Alexandria Troas	Alexandria Troas
Petrus D’Inzeo	Piero D’Inzeo
Iacobus Parizeau	Jacques Parizeau
Index legatorum Dietae Imperii Foederationis Germanicae Septemtrionalis	Liste der Abgeordneten des ersten ordentlichen Reichstags des Norddeutschen Bundes
Flavius Felix	Flavius Felix
Tullius Regge	Tullio Regge
Iustinus van der Brugghen	Justinus van der Brugghen
Maroun Lahham	Maroun Lahham
Janani Luwum	Janani Luwum
Falmana	Famenne
Larbi Ben M'hidi	Larbi Ben M'hidi
Scepticismus	Skeptizismus
Gediminas Paulauskas	Gediminas Paulauskas
Ioachimus Barreiros	Quim Barreiros
Latifa	Latifa (Sängerin)
Marilyn Musgrave	Marilyn Musgrave
Franciscus Xaverius Kriengsak Kovithavanij	Francis Xavier Kriengsak Kovitvanit
Indica (grex musicus)	Indica (Band)
Elias Glazunov	Ilja Sergejewitsch Glasunow
Iacobus Spensley	James Richardson Spensley
Basilius Lebedev-Kumač	Wassili Iwanowitsch Lebedew-Kumatsch
Fundus Animalium	Farm der Tiere
Krzysztof Kolberger	Krzysztof Kolberger
Rembertus Georgius Weakland	Rembert Weakland
Vladimirus Filatov	Wladimir Petrowitsch Filatow
Iosbertus Syrus	Joubert
Petrus Eršov	Pjotr Pawlowitsch Jerschow
Leonidas Sobinov	Leonid Witaljewitsch Sobinow
Nicolaus Katanov	Nikolai Fjodorowitsch Katanow
Ferdinandus Lopes de Castanheda	Fernão Lopes de Castanheda
Necdet Kent	Necdet Kent
Iacobus Langevin	James Langevin
Trent Franks	Trent Franks
Henricus Carey minor	Harry Carey junior
Georgius Wythe	George Wythe
Goffredus Fortenberry	Jeff Fortenberry
Flavius Chigi	Flavio Chigi (1631–1693)
Paulus Fussell	Paul Fussell
Gregorius Walden	Greg Walden
Ioannes Stephanus Calcarensis	Jan Stephan van Calcar
Franciscus Hopkinson	Francis Hopkinson
Rand Brooks	Rand Brooks
Franciscus B. Jewett	Frank B. Jewett
Ioannes Kavan	Jan Kavan
Carolus Patterson Schmidt	Karl Patterson Schmidt
Ferdinandus de Sousa e Silva	Fernando de Sousa e Silva
Petrus Cort van der Linden	Pieter Cort van der Linden
Ioannes Kozlovs'kyj	Iwan Semjonowitsch Koslowski
Schelto van Heemstra	Schelto van Heemstra
Pugna Ambae Alagi	Schlacht um den Amba Alagi
Stutgardia Septemtrionalis	Stuttgart-Nord
Metochium	Metochi
Favarum	Favaro Veneto
Quintus Pompeius Rufus	Quintus Pompeius Rufus (Konsul 88 v. Chr.)
L'Année épigraphique	L’Année épigraphique
Hanno Pevkur	Hanno Pevkur
Azemiopinae	Fea-Viper
Thomas Heyward	Thomas Heyward junior
Stephanus Hopkins	Stephen Hopkins (Politiker)
Gulielmus Judák	Viliam Judák
Urbarium	Urbar (Verzeichnis)
Rogerius Salengro	Roger Salengro
Mentese	Mentesche
Varro	Varro
Thaddaeus Brzozowski	Tadeusz Brzozowski
Linea Spirana	Speyerer Linie (Isoglosse)
Universitas Sancti Thomae Manilana	Päpstliche und Königliche Universität des heiligen Thomas von Aquin in Manila
Vallis Sessitensis	Valsesia
Coporium	Koporje
Palaemonidae	Felsen- und Partnergarnelen
Constitución (Bonaëropolis)	Constitución (Buenos Aires)
Olemps	Olemps
Lucé (Olina)	Lucé (Orne)
Fernandus Fernández de Córdova	Fernando Fernández de Córdova
Marcus Livius Denter	Marcus Livius Denter
Mord mit Aussicht	Mord mit Aussicht
Liber niger	Das schwarze Buch
Novillers	Novillers
